book	chapter	verse	sort	hebrew	strong	bsb	pnc
1KI	1	11	215022	בַּת־	H1339	vvv	
1KI	1	11	215023	שֶׁ֤בַע	H1339	Bathsheba	
1KI	1	11	215024	אֵם־	H517	the mother	
1KI	1	11	215025	שְׁלֹמֹה֙	H8010	of Solomon	
1KI	1	11	215026	לֵאמֹ֔ר	H559	-	,
1KI	1	11	215027	הֲל֣וֹא	H3808	Have you not	
1KI	1	11	215028	שָׁמַ֔עַתְּ	H8085	heard	
1KI	1	11	215029	כִּ֥י	H3588	that	
1KI	1	11	215031	אֲדֹנִיָּ֣הוּ	H138	Adonijah	
1KI	1	11	215032	בֶן־	H1121	son	
1KI	1	11	215033	חַגִּ֑ית	H2294	of Haggith	
1KI	1	11	215030	מָלַ֖ךְ	H4427	has become king	,
1KI	1	11	215034	וַאֲדֹנֵ֥ינוּ	H113	and our lord	
1KI	1	11	215035	דָוִ֖ד	H1732	David	
1KI	1	11	215036	לֹ֥א	H3808	does not	
1KI	1	11	215037	יָדָֽע׃	H3045	know it	?
1KI	1	12	215048	וְעַתָּ֕ה	H6258	Now	
1KI	1	12	215051	נָ֖א	H4994	please	,
1KI	1	12	215049	לְכִ֛י	H1980	come	
1KI	1	12	215050	אִיעָצֵ֥ךְ	H3289	and let me advise	
1KI	1	12	215052	עֵצָ֑ה	H6098	you	.
1KI	1	12	215053	וּמַלְּטִי֙	H4422	Save	
1KI	1	12	215054	אֶת־	H853	-	
1KI	1	12	215055	נַפְשֵׁ֔ךְ	H5315	your own life	
1KI	1	12	215056	וְאֶת־	H853	and	
1KI	1	12	215057	נֶ֥פֶשׁ	H5315	the life	
1KI	1	12	215058	בְּנֵ֖ךְ	H1121	of your son	
1KI	1	12	215059	שְׁלֹמֹֽה׃	H8010	Solomon	.
1KI	1	13	215070	לְכִ֞י	H1980	Go	
1KI	1	13	215071	וּבֹ֣אִי׀	H935	at once	
1KI	1	13	215072	אֶל־	H413	to	
1KI	1	13	215073	הַמֶּ֣לֶךְ	H4428	King	
1KI	1	13	215074	דָּוִ֗ד	H1732	David	
1KI	1	13	215075	וְאָמַ֤רְתְּ	H559	and say	
1KI	1	13	215076	אֵלָיו֙	H413	-	,
1KI	1	13	215079	אֲדֹנִ֣י	H113	My lord	
1KI	1	13	215080	הַמֶּ֗לֶךְ	H4428	the king	,
1KI	1	13	215078	אַתָּ֞ה	H859	did you	
1KI	1	13	215077	הֲלֹֽא־	H3808	not	
1KI	1	13	215081	נִשְׁבַּ֤עְתָּ	H7650	swear	
1KI	1	13	215082	לַאֲמָֽתְךָ֙	H519	to your maidservant	
1KI	1	13	215083	לֵאמֹ֔ר	H559	-	,
1KI	1	13	215084	כִּֽי־	H3588	Surely	
1KI	1	13	215086	בְנֵךְ֙	H1121	your son	
1KI	1	13	215085	שְׁלֹמֹ֤ה	H8010	Solomon	
1KI	1	13	215087	יִמְלֹ֣ךְ	H4427	will reign	
1KI	1	13	215088	אַחֲרַ֔י	H310	after me	,
1KI	1	13	215089	וְה֖וּא	H1931	and he	
1KI	1	13	215090	יֵשֵׁ֣ב	H3427	will sit	
1KI	1	13	215091	עַל־	H5921	on	
1KI	1	13	215092	כִּסְאִ֑י	H3678	my throne	”
1KI	1	13	215093	וּמַדּ֖וּעַ	H4069	Why then	
1KI	1	13	215095	אֲדֹנִיָֽהוּ׃	H138	has Adonijah	
1KI	1	13	215094	מָלַ֥ךְ	H4427	become king	?
1KI	1	14	215106	הִנֵּ֗ה	H2009	Then	,
1KI	1	14	215107	עוֹדָ֛ךְ	H5750	while you are still	
1KI	1	14	215109	שָׁ֖ם	H8033	there	
1KI	1	14	215108	מְדַבֶּ֥רֶת	H1696	speaking	
1KI	1	14	215110	עִם־	H5973	with	
1KI	1	14	215111	הַמֶּ֑לֶךְ	H4428	the king	,
1KI	1	14	215112	וַאֲנִי֙	H589	I will	
1KI	1	14	215113	אָב֣וֹא	H935	come in	
1KI	1	14	215114	אַחֲרַ֔יִךְ	H310	after you	
1KI	1	14	215115	וּמִלֵּאתִ֖י	H4390	and confirm	
1KI	1	14	215116	אֶת־	H853	-	
1KI	1	14	215117	דְּבָרָֽיִךְ׃	H1697	your words	.
1KI	1	15	215129	בַת־	H1339	vvv	
1KI	1	15	215130	שֶׁ֤בֶע	H1339	So Bathsheba	
1KI	1	15	215128	וַתָּבֹ֨א	H935	went	
1KI	1	15	215131	אֶל־	H413	to see	
1KI	1	15	215132	הַמֶּ֙לֶךְ֙	H4428	the king	
1KI	1	15	215133	הַחַ֔דְרָה	H2315	in his bedroom	.
1KI	1	15	215134	וְהַמֶּ֖לֶךְ	H4428	Since the king	
1KI	1	15	215136	מְאֹ֑ד	H3966	was very	
1KI	1	15	215135	זָקֵ֣ן	H2204	old	,
1KI	1	15	215137	וַֽאֲבִישַׁג֙	H49	Abishag	
1KI	1	15	215138	הַשּׁ֣וּנַמִּ֔ית	H7767	the Shunammite	
1KI	1	15	215139	מְשָׁרַ֖ת	H8334	was serving	
1KI	1	15	215140	אֶת־	H853	-	
1KI	1	15	215141	הַמֶּֽלֶךְ׃	H4428	him	.
1KI	1	16	215153	בַּת־	H1339	vvv	
1KI	1	16	215154	שֶׁ֔בַע	H1339	And Bathsheba	
1KI	1	16	215152	וַתִּקֹּ֣ד	H6915	bowed down	
1KI	1	16	215155	וַתִּשְׁתַּ֖חוּ	H7812	in homage	
1KI	1	16	215156	לַמֶּ֑לֶךְ	H4428	to the king	,
1KI	1	16	215158	הַמֶּ֖לֶךְ	H4428	[who]	
1KI	1	16	215157	וַיֹּ֥אמֶר	H559	asked	,
1KI	1	16	215159	מַה־	H4100	What	
1KI	1	16	215160	לָּֽךְ׃		is your desire	?
1KI	1	17	215173	אֲדֹנִי֙	H113	My lord	,
1KI	1	17	215171	וַתֹּ֣אמֶר	H559	she replied	
1KI	1	17	215172	ל֗וֹ			,
1KI	1	17	215174	אַתָּ֨ה	H859	you yourself	
1KI	1	17	215175	נִשְׁבַּ֜עְתָּ	H7650	swore	
1KI	1	17	215178	לַֽאֲמָתֶ֔ךָ	H519	to your maidservant	
1KI	1	17	215176	בַּֽיהוָ֤ה	H3068	by the LORD	
1KI	1	17	215177	אֱלֹהֶ֙יךָ֙	H430	your God	:
1KI	1	17	215179	כִּֽי־	H3588	Surely	
1KI	1	17	215181	בְנֵ֖ךְ	H1121	your son	
1KI	1	17	215180	שְׁלֹמֹ֥ה	H8010	Solomon	
1KI	1	17	215182	יִמְלֹ֣ךְ	H4427	will reign	
1KI	1	17	215183	אַחֲרָ֑י	H310	after me	,
1KI	1	17	215184	וְה֖וּא	H1931	and he	
1KI	1	17	215185	יֵשֵׁ֥ב	H3427	will sit	
1KI	1	17	215186	עַל־	H5921	on	
1KI	1	17	215187	כִּסְאִֽי׃	H3678	my throne	.
1KI	1	18	215198	וְעַתָּ֕ה	H6258	But now	,
1KI	1	18	215199	הִנֵּ֥ה	H2009	behold	,
1KI	1	18	215200	אֲדֹנִיָּ֖ה	H138	Adonijah	
1KI	1	18	215201	מָלָ֑ךְ	H4427	has become king	,
1KI	1	18	215202	וְעַתָּ֛ה	H6258	and you	,
1KI	1	18	215203	אֲדֹנִ֥י	H113	my lord	
1KI	1	18	215204	הַמֶּ֖לֶךְ	H4428	the king	,
1KI	1	18	215205	לֹ֥א	H3808	do not	
1KI	1	18	215206	יָדָֽעְתָּ׃	H3045	know it	.
1KI	1	19	215217	וַ֠יִּזְבַּח	H2076	And he has sacrificed	
1KI	1	19	215221	לָרֹב֒	H7230	an abundance	
1KI	1	19	215218	שׁ֥וֹר	H7794	of oxen	,
1KI	1	19	215219	וּֽמְרִיא־	H4806	fattened calves	,
1KI	1	19	215220	וְצֹאן֮	H6629	and sheep	,
1KI	1	19	215222	וַיִּקְרָא֙	H7121	and has invited	
1KI	1	19	215223	לְכָל־	H3605	all the other	
1KI	1	19	215224	בְּנֵ֣י	H1121	sons	
1KI	1	19	215225	הַמֶּ֔לֶךְ	H4428	of the king	,
1KI	1	19	215226	וּלְאֶבְיָתָר֙	H54	as well as Abiathar	
1KI	1	19	215227	הַכֹּהֵ֔ן	H3548	the priest	
1KI	1	19	215228	וּלְיֹאָ֖ב	H3097	and Joab	
1KI	1	19	215229	שַׂ֣ר	H8269	the commander	
1KI	1	19	215230	הַצָּבָ֑א	H6635	of the army	.
1KI	1	19	215233	לֹ֥א	H3808	But he has not	
1KI	1	19	215234	קָרָֽא׃	H7121	invited	
1KI	1	19	215232	עַבְדְּךָ֖	H5650	your servant	
1KI	1	19	215231	וְלִשְׁלֹמֹ֥ה	H8010	Solomon	.
1KI	1	20	215245	וְאַתָּה֙	H859	And as for you	,
1KI	1	20	215246	אֲדֹנִ֣י	H113	my lord	
1KI	1	20	215247	הַמֶּ֔לֶךְ	H4428	the king	,
1KI	1	20	215248	עֵינֵ֥י	H5869	the eyes	
1KI	1	20	215249	כָל־	H3605	of all	
1KI	1	20	215250	יִשְׂרָאֵ֖ל	H3478	Israel	
1KI	1	20	215251	עָלֶ֑יךָ	H5921	[are] upon you	
1KI	1	20	215252	לְהַגִּ֣יד	H5046	to tell	
1KI	1	20	215253	לָהֶ֔ם		them	
1KI	1	20	215254	מִ֗י	H4310	who	
1KI	1	20	215255	יֵשֵׁ֛ב	H3427	will sit	
1KI	1	20	215256	עַל־	H5921	on	
1KI	1	20	215257	כִּסֵּ֥א	H3678	the throne	
1KI	1	20	215258	אֲדֹנִֽי־	H113	of my lord	
1KI	1	20	215259	הַמֶּ֖לֶךְ	H4428	the king	
1KI	1	20	215260	אַחֲרָֽיו׃	H310	after him	.
1KI	1	21	215273	אֲדֹנִֽי־	H113	Otherwise, when my lord	
1KI	1	21	215274	הַמֶּ֖לֶךְ	H4428	the king	
1KI	1	21	215272	כִּשְׁכַ֥ב	H7901	rests	
1KI	1	21	215275	עִם־	H5973	with	
1KI	1	21	215276	אֲבֹתָ֑יו	H1	his fathers	,
1KI	1	21	215277	וְהָיִ֗יתִי	H1961	. . .	
1KI	1	21	215278	אֲנִ֛י	H589	I	
1KI	1	21	215279	וּבְנִ֥י	H1121	and my son	
1KI	1	21	215280	שְׁלֹמֹ֖ה	H8010	Solomon	
1KI	1	21	215271	וְהָיָ֕ה	H1961	will be counted	
1KI	1	21	215281	חַטָּאִֽים׃	H2400	as criminals	.
1KI	1	22	215292	וְהִנֵּ֛ה	H2009	And just then	,
1KI	1	22	215293	עוֹדֶ֥נָּה	H5750	while [Bathsheba] was still	
1KI	1	22	215294	מְדַבֶּ֖רֶת	H1696	speaking	
1KI	1	22	215295	עִם־	H5973	with	
1KI	1	22	215296	הַמֶּ֑לֶךְ	H4428	the king	,
1KI	1	22	215297	וְנָתָ֥ן	H5416	Nathan	
1KI	1	22	215298	הַנָּבִ֖יא	H5030	the prophet	
1KI	1	22	215299	בָּֽא׃	H935	arrived	.
1KI	1	23	215311	לַמֶּ֙לֶךְ֙	H4428	So the king	
1KI	1	23	215310	וַיַּגִּ֤ידוּ	H5046	was told	,
1KI	1	23	215312	לֵאמֹ֔ר	H559	. . .	
1KI	1	23	215314	נָתָ֣ן	H5416	Nathan	
1KI	1	23	215315	הַנָּבִ֑יא	H5030	the prophet	
1KI	1	23	215313	הִנֵּ֖ה	H2009	is here	.
1KI	1	23	215316	וַיָּבֹא֙	H935	And [Nathan] went in	
1KI	1	23	215319	וַיִּשְׁתַּ֧חוּ	H7812	and bowed	
1KI	1	23	215321	עַל־	H5921	facedown	
1KI	1	23	215322	אַפָּ֖יו	H639	. . .	
1KI	1	23	215323	אָֽרְצָה׃	H776	. . .	
1KI	1	23	215317	לִפְנֵ֣י	H6440	before	
1KI	1	23	215318	הַמֶּ֔לֶךְ	H4428	-	
1KI	1	23	215320	לַמֶּ֛לֶךְ	H4428	the king	.
1KI	1	24	215336	אֲדֹנִ֣י	H113	My lord	
1KI	1	24	215337	הַמֶּ֔לֶךְ	H4428	the king	,
1KI	1	24	215334	וַיֹּאמֶר֮	H559	said	
1KI	1	24	215335	נָתָן֒	H5416	Nathan	,
1KI	1	24	215338	אַתָּ֣ה	H859	did you	
1KI	1	24	215339	אָמַ֔רְתָּ	H559	say	,
1KI	1	24	215340	אֲדֹנִיָּ֖הוּ	H138	Adonijah	
1KI	1	24	215341	יִמְלֹ֣ךְ	H4427	will reign	
1KI	1	24	215342	אַחֲרָ֑י	H310	after me	,
1KI	1	24	215343	וְה֖וּא	H1931	and he	
1KI	1	24	215344	יֵשֵׁ֥ב	H3427	will sit	
1KI	1	24	215345	עַל־	H5921	on	
1KI	1	24	215346	כִּסְאִֽי׃	H3678	my throne	’?
1KI	1	25	215357	כִּ֣י׀	H3588	For	
1KI	1	25	215359	הַיּ֗וֹם	H3117	today	
1KI	1	25	215358	יָרַ֣ד	H3381	he has gone down	
1KI	1	25	215360	וַ֠יִּזְבַּח	H2076	and sacrificed	
1KI	1	25	215364	לָרֹב֒	H7230	an abundance	
1KI	1	25	215361	שׁ֥וֹר	H7794	of oxen	,
1KI	1	25	215362	וּֽמְרִיא־	H4806	fattened calves	,
1KI	1	25	215363	וְצֹאן֮	H6629	and sheep	,
1KI	1	25	215365	וַיִּקְרָא֩	H7121	and has invited	
1KI	1	25	215366	לְכָל־	H3605	all	
1KI	1	25	215367	בְּנֵ֨י	H1121	the sons	
1KI	1	25	215368	הַמֶּ֜לֶךְ	H4428	of the king	,
1KI	1	25	215369	וּלְשָׂרֵ֤י	H8269	the commanders	
1KI	1	25	215370	הַצָּבָא֙	H6635	of the army	,
1KI	1	25	215371	וּלְאֶבְיָתָ֣ר	H54	and Abiathar	
1KI	1	25	215372	הַכֹּהֵ֔ן	H3548	the priest	.
1KI	1	25	215373	וְהִנָּ֛ם	H2009	And behold	,
1KI	1	25	215374	אֹכְלִ֥ים	H398	they are eating	
1KI	1	25	215375	וְשֹׁתִ֖ים	H8354	and drinking	
1KI	1	25	215376	לְפָנָ֑יו	H6440	before him	,
1KI	1	25	215377	וַיֹּ֣אמְר֔וּ	H559	saying	,
1KI	1	25	215378	יְחִ֖י	H2421	Long live	
1KI	1	25	215379	הַמֶּ֥לֶךְ	H4428	King	
1KI	1	25	215380	אֲדֹנִיָּֽהוּ׃	H138	Adonijah	!
1KI	1	26	215391	וְלִ֣י		But	
1KI	1	26	215392	אֲנִֽי־	H589	me	
1KI	1	26	215393	עַ֠בְדֶּךָ	H5650	your servant	
1KI	1	26	215401	לֹ֥א	H3808	he has not	
1KI	1	26	215402	קָרָֽא׃	H7121	invited	,
1KI	1	26	215394	וּלְצָדֹ֨ק	H6659	nor Zadok	
1KI	1	26	215395	הַכֹּהֵ֜ן	H3548	the priest	,
1KI	1	26	215396	וְלִבְנָיָ֧הוּ	H1141	nor Benaiah	
1KI	1	26	215397	בֶן־	H1121	son	
1KI	1	26	215398	יְהוֹיָדָ֛ע	H3077	of Jehoiada	,
1KI	1	26	215400	עַבְדְּךָ֖	H5650	nor your servant	
1KI	1	26	215399	וְלִשְׁלֹמֹ֥ה	H8010	Solomon	.
1KI	1	27	215413	אִ֗ם	H518	Has	
1KI	1	27	215414	מֵאֵת֙	H854	. . .	
1KI	1	27	215415	אֲדֹנִ֣י	H113	my lord	
1KI	1	27	215416	הַמֶּ֔לֶךְ	H4428	the king	
1KI	1	27	215419	הַזֶּ֑ה	H2088	let this	
1KI	1	27	215417	נִהְיָ֖ה	H1961	happen	
1KI	1	27	215418	הַדָּבָ֣ר	H1697	. . .	
1KI	1	27	215420	וְלֹ֤א	H3808	without	
1KI	1	27	215421	הוֹדַ֙עְתָּ֙	H3045	informing	
1KI	1	27	215422	אֶֽת־	H853	-	
1KI	1	27	215425	עַבְדֶּיךָ	H5650	your servant	
1KI	1	27	215427	מִ֗י	H4310	who	
1KI	1	27	215428	יֵשֵׁ֛ב	H3427	should sit	
1KI	1	27	215429	עַל־	H5921	on	
1KI	1	27	215430	כִּסֵּ֥א	H3678	the throne	
1KI	1	27	215433	אַחֲרָֽיו׃ס	H310	after	
1KI	1	27	215431	אֲדֹנִֽי־	H113	my lord	
1KI	1	27	215432	הַמֶּ֖לֶךְ	H4428	the king	?
1KI	1	28	215446	הַמֶּ֤לֶךְ	H4428	Then King	
1KI	1	28	215447	דָּוִד֙	H1732	David	
1KI	1	28	215445	וַיַּ֨עַן	H6030	said	
1KI	1	28	215448	וַיֹּ֔אמֶר	H559	-	,
1KI	1	28	215449	קִרְאוּ־	H7121	Call in	
1KI	1	28	215451	לְבַת־	H1339	vvv	
1KI	1	28	215452	שָׁ֑בַע	H1339	Bathsheba	
1KI	1	28	215450	לִ֖י		for me	.
1KI	1	28	215453	וַתָּבֹא֙	H935	So she came	
1KI	1	28	215455	הַמֶּ֔לֶךְ	H4428	into the king’s	
1KI	1	28	215454	לִפְנֵ֣י	H6440	presence	
1KI	1	28	215456	וַֽתַּעֲמֹ֖ד	H5975	and stood	
1KI	1	28	215457	לִפְנֵ֥י	H6440	before him	
1KI	1	28	215458	הַמֶּֽלֶךְ׃	H4428	. . .	.
1KI	1	29	215470	הַמֶּ֖לֶךְ	H4428	And the king	
1KI	1	29	215469	וַיִּשָּׁבַ֥ע	H7650	swore an oath	,
1KI	1	29	215471	וַיֹּאמַ֑ר	H559	saying	,
1KI	1	29	215473	יְהוָ֕ה	H3068	As surely as the LORD	
1KI	1	29	215472	חַי־	H2416	lives	,
1KI	1	29	215474	אֲשֶׁר־	H834	who	
1KI	1	29	215475	פָּדָ֥ה	H6299	has redeemed	
1KI	1	29	215476	אֶת־	H853	-	
1KI	1	29	215477	נַפְשִׁ֖י	H5315	my life	
1KI	1	29	215478	מִכָּל־	H3605	from all	
1KI	1	29	215479	צָרָֽה׃	H6869	distress	,
1KI	1	30	215508	כִּ֛י	H3588	-	
1KI	1	30	215510	אֶעֱשֶׂ֖ה	H6213	I will carry out	
1KI	1	30	215509	כֵּ֥ן	H3651	-	
1KI	1	30	215512	הַזֶּֽה׃	H2088	this very	
